REGION,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
ORIENTE PACIFICO,2024-11-13,78,87,142,126,171
ORIENTE PACIFICO,2024-11-14,87,93,125,141,170
ORIENTE PACIFICO,2024-11-15,85,69,117,143,183
ORIENTE PACIFICO,2024-11-16,79,86,118,154,166
ORIENTE PACIFICO,2024-11-17,81,83,140,135,163
ORIENTE PACIFICO,2024-11-18,81,87,94,109,139
ORIENTE PACIFICO,2024-11-19,81,114,129,131,160
ORIENTE PACIFICO,2024-11-20,81,125,129,139,199
ORIENTE PACIFICO,2024-11-21,80,129,112,126,192
ORIENTE PACIFICO,2024-11-22,87,107,122,136,193
ORIENTE PACIFICO,2024-11-23,91,103,110,130,235
ORIENTE PACIFICO,2024-11-24,72,99,115,89,210
ORIENTE PACIFICO,2024-11-25,73,78,106,95,181
ORIENTE PACIFICO,2024-11-26,97,85,94,102,176
ORIENTE PACIFICO,2024-11-27,94,97,104,152,192
ORIENTE PACIFICO,2024-11-28,107,84,116,144,186
ORIENTE PACIFICO,2024-11-29,110,89,105,156,164
ORIENTE PACIFICO,2024-11-30,134,90,107,154,153
ORIENTE PACIFICO,2024-12-01,98,86,108,105,134
ORIENTE PACIFICO,2024-12-02,86,73,84,82,111
ORIENTE PACIFICO,2024-12-03,82,94,106,98,129
ORIENTE PACIFICO,2024-12-04,75,83,94,82,161
ORIENTE PACIFICO,2024-12-05,65,58,95,92,141
ORIENTE PACIFICO,2024-12-06,88,54,83,89,149
ORIENTE PACIFICO,2024-12-07,94,65,104,106,149
ORIENTE PACIFICO,2024-12-08,87,55,94,68,137
ORIENTE PACIFICO,2024-12-09,60,47,88,84,116
ORIENTE PACIFICO,2024-12-10,70,61,121,85,160
ORIENTE PACIFICO,2024-12-11,74,83,106,92,187
ORIENTE PACIFICO,2024-12-12,83,66,104,106,178
ORIENTE PACIFICO,2024-12-13,91,81,106,108,202
ORIENTE PACIFICO,2024-12-14,98,70,102,118,192
ORIENTE PACIFICO,2024-12-15,75,56,79,96,182
ORIENTE PACIFICO,2024-12-16,72,49,80,85,151
ORIENTE PACIFICO,2024-12-17,88,52,111,100,176
ORIENTE PACIFICO,2024-12-18,91,84,116,108,192
ORIENTE PACIFICO,2024-12-19,91,95,112,112,162
ORIENTE PACIFICO,2024-12-20,83,72,115,113,189
ORIENTE PACIFICO,2024-12-21,81,66,120,109,194
ORIENTE PACIFICO,2024-12-22,72,58,108,114,169
ORIENTE PACIFICO,2024-12-23,73,55,116,79,131
ORIENTE PACIFICO,2024-12-24,60,41,93,64,157
ORIENTE PACIFICO,2024-12-25,54,46,76,55,159
ORIENTE PACIFICO,2024-12-26,56,40,89,64,148
ORIENTE PACIFICO,2024-12-27,72,67,92,91,229
ORIENTE PACIFICO,2024-12-28,80,64,98,113,211
ORIENTE PACIFICO,2024-12-29,77,61,73,106,179
ORIENTE PACIFICO,2024-12-30,66,53,82,100,150
ORIENTE PACIFICO,2024-12-31,78,39,87,70,156
ORIENTE PACIFICO,2025-01-01,68,33,71,45,185
ORIENTE PACIFICO,2025-01-02,73,41,89,46,192
ORIENTE PACIFICO,2025-01-03,90,57,117,94,202
ORIENTE PACIFICO,2025-01-04,102,81,106,99,225
ORIENTE PACIFICO,2025-01-05,81,58,81,84,240
ORIENTE PACIFICO,2025-01-06,71,44,77,75,186
ORIENTE PACIFICO,2025-01-07,66,47,87,121,212
ORIENTE PACIFICO,2025-01-08,65,70,83,102,216
ORIENTE PACIFICO,2025-01-09,67,75,82,107,224
ORIENTE PACIFICO,2025-01-10,73,79,71,106,220
ORIENTE PACIFICO,2025-01-11,75,65,80,126,227
ORIENTE PACIFICO,2025-01-12,62,63,76,129,223
ORIENTE PACIFICO,2025-01-13,60,50,69,92,184
ORIENTE PACIFICO,2025-01-14,77,60,130,126,225
ORIENTE PACIFICO,2025-01-15,86,72,131,134,269
ORIENTE PACIFICO,2025-01-16,87,106,124,162,318
ORIENTE PACIFICO,2025-01-17,83,105,139,134,330
ORIENTE PACIFICO,2025-01-18,97,104,120,173,330
ORIENTE PACIFICO,2025-01-19,77,91,94,125,341
ORIENTE PACIFICO,2025-01-20,68,55,89,105,322
ORIENTE PACIFICO,2025-01-21,89,80,119,127,330
ORIENTE PACIFICO,2025-01-22,94,90,76,127,317
ORIENTE PACIFICO,2025-01-23,101,91,92,111,324
ORIENTE PACIFICO,2025-01-24,105,103,86,122,318
ORIENTE PACIFICO,2025-01-25,114,75,80,121,346
ORIENTE PACIFICO,2025-01-26,81,77,67,103,382
ORIENTE PACIFICO,2025-01-27,72,68,63,88,358
ORIENTE PACIFICO,2025-01-28,112,62,103,118,373
ORIENTE PACIFICO,2025-01-29,106,83,104,129,312
ORIENTE PACIFICO,2025-01-30,108,97,96,149,273
ORIENTE PACIFICO,2025-01-31,127,96,123,149,262
ORIENTE PACIFICO,2025-02-01,137,97,126,123,256
ORIENTE PACIFICO,2025-02-02,128,102,118,92,239
ORIENTE PACIFICO,2025-02-03,95,84,110,95,225
ORIENTE PACIFICO,2025-02-04,111,110,149,108,235
ORIENTE PACIFICO,2025-02-05,110,117,136,118,303
ORIENTE PACIFICO,2025-02-06,115,114,133,122,312
ORIENTE PACIFICO,2025-02-07,121,102,123,129,313
ORIENTE PACIFICO,2025-02-08,122,80,108,146,319
ORIENTE PACIFICO,2025-02-09,96,52,79,114,327
ORIENTE PACIFICO,2025-02-10,77,45,65,79,290
ORIENTE PACIFICO,2025-02-11,91,75,102,114,315
ORIENTE PACIFICO,2025-02-12,103,103,94,142,370
ORIENTE PACIFICO,2025-02-13,106,92,128,140,333
ORIENTE PACIFICO,2025-02-14,111,90,81,161,294
ORIENTE PACIFICO,2025-02-15,96,72,91,145,267
ORIENTE PACIFICO,2025-02-16,92,78,96,118,244
ORIENTE PACIFICO,2025-02-17,91,53,88,113,202
ORIENTE PACIFICO,2025-02-18,94,72,96,150,225
ORIENTE PACIFICO,2025-02-19,84,60,95,132,254
ORIENTE PACIFICO,2025-02-20,80,52,100,154,237
ORIENTE PACIFICO,2025-02-21,88,53,76,156,226
ORIENTE PACIFICO,2025-02-22,100,58,104,144,230
ORIENTE PACIFICO,2025-02-23,84,46,98,124,212
ORIENTE PACIFICO,2025-02-24,62,34,108,118,207
ORIENTE PACIFICO,2025-02-25,67,61,122,159,255
ORIENTE PACIFICO,2025-02-26,67,73,102,158,215
ORIENTE PACIFICO,2025-02-27,89,67,87,137,213
ORIENTE PACIFICO,2025-02-28,108,65,109,174,225
ORIENTE PACIFICO,2025-03-01,116,63,122,144,235
ORIENTE PACIFICO,2025-03-02,108,57,113,129,244
ORIENTE PACIFICO,2025-03-03,100,49,108,94,225
ORIENTE PACIFICO,2025-03-04,100,72,116,139,222
ORIENTE PACIFICO,2025-03-05,80,68,100,92,228
ORIENTE PACIFICO,2025-03-06,67,61,105,121,220
ORIENTE PACIFICO,2025-03-07,87,61,102,123,201
ORIENTE PACIFICO,2025-03-08,91,51,98,162,183
ORIENTE PACIFICO,2025-03-09,72,47,93,111,177
ORIENTE PACIFICO,2025-03-10,67,35,69,82,158
ORIENTE PACIFICO,2025-03-11,73,38,95,107,173
ORIENTE PACIFICO,2025-03-12,76,80,107,109,209
ORIENTE PACIFICO,2025-03-13,79,67,109,130,186
ORIENTE PACIFICO,2025-03-14,83,76,113,142,211
ORIENTE PACIFICO,2025-03-15,88,79,112,133,211
ORIENTE PACIFICO,2025-03-16,77,69,98,112,213
ORIENTE PACIFICO,2025-03-17,64,54,90,108,187
ORIENTE PACIFICO,2025-03-18,65,76,113,120,196
ORIENTE PACIFICO,2025-03-19,61,85,124,116,198
ORIENTE PACIFICO,2025-03-20,63,99,108,127,184
ORIENTE PACIFICO,2025-03-21,70,97,90,142,196
ORIENTE PACIFICO,2025-03-22,75,71,105,123,203
ORIENTE PACIFICO,2025-03-23,59,59,81,96,197
ORIENTE PACIFICO,2025-03-24,54,49,76,74,178
ORIENTE PACIFICO,2025-03-25,66,54,79,130,180
ORIENTE PACIFICO,2025-03-26,71,56,97,149,167
ORIENTE PACIFICO,2025-03-27,88,67,94,168,180
ORIENTE PACIFICO,2025-03-28,115,71,85,155,194
ORIENTE PACIFICO,2025-03-29,124,64,84,134,199
ORIENTE PACIFICO,2025-03-30,105,60,84,97,184
ORIENTE PACIFICO,2025-03-31,79,53,82,85,167
ORIENTE PACIFICO,2025-04-01,82,59,76,84,201
ORIENTE PACIFICO,2025-04-02,94,78,112,84,237
ORIENTE PACIFICO,2025-04-03,89,75,117,76,251
ORIENTE PACIFICO,2025-04-04,92,47,109,79,270
ORIENTE PACIFICO,2025-04-05,89,57,101,82,262
ORIENTE PACIFICO,2025-04-06,79,48,82,49,237
ORIENTE PACIFICO,2025-04-07,56,31,74,55,203
ORIENTE PACIFICO,2025-04-08,60,29,86,68,203
ORIENTE PACIFICO,2025-04-09,62,22,96,103,225
ORIENTE PACIFICO,2025-04-10,68,52,98,87,327
ORIENTE PACIFICO,2025-04-11,71,40,111,82,339
ORIENTE PACIFICO,2025-04-12,68,44,118,118,358
ORIENTE PACIFICO,2025-04-13,66,41,106,116,313
ORIENTE PACIFICO,2025-04-14,63,32,96,90,284
ORIENTE PACIFICO,2025-04-15,90,43,108,128,312
ORIENTE PACIFICO,2025-04-16,97,56,123,91,328
ORIENTE PACIFICO,2025-04-17,84,51,117,81,317
ORIENTE PACIFICO,2025-04-18,64,54,89,68,288
ORIENTE PACIFICO,2025-04-19,52,34,56,42,216
ORIENTE PACIFICO,2025-04-20,48,35,72,58,213
ORIENTE PACIFICO,2025-04-21,37,49,71,47,198
ORIENTE PACIFICO,2025-04-22,60,46,75,89,296
ORIENTE PACIFICO,2025-04-23,56,49,83,82,297
ORIENTE PACIFICO,2025-04-24,75,40,106,87,341
ORIENTE PACIFICO,2025-04-25,81,46,90,86,367
ORIENTE PACIFICO,2025-04-26,80,43,104,92,421
ORIENTE PACIFICO,2025-04-27,75,37,122,94,393
ORIENTE PACIFICO,2025-04-28,65,39,100,75,364
ORIENTE PACIFICO,2025-04-29,74,39,121,96,356
ORIENTE PACIFICO,2025-04-30,75,55,99,90,365
ORIENTE PACIFICO,2025-05-01,88,53,87,85,355
ORIENTE PACIFICO,2025-05-02,85,54,122,80,365
ORIENTE PACIFICO,2025-05-03,92,46,116,99,371
ORIENTE PACIFICO,2025-05-04,65,39,78,68,333
ORIENTE PACIFICO,2025-05-05,49,26,71,67,268
ORIENTE PACIFICO,2025-05-06,62,33,100,92,310
ORIENTE PACIFICO,2025-05-07,55,45,98,103,342
ORIENTE PACIFICO,2025-05-08,60,49,95,94,401
ORIENTE PACIFICO,2025-05-09,62,43,94,91,399
ORIENTE PACIFICO,2025-05-10,69,29,121,87,380
ORIENTE PACIFICO,2025-05-11,57,35,108,83,309
ORIENTE PACIFICO,2025-05-12,56,35,117,65,299
ORIENTE PACIFICO,2025-05-13,57,51,150,98,379
ORIENTE PACIFICO,2025-05-14,82,55,121,102,362
ORIENTE PACIFICO,2025-05-15,82,62,112,107,395
ORIENTE PACIFICO,2025-05-16,80,66,117,115,450
ORIENTE PACIFICO,2025-05-17,94,59,111,107,464
ORIENTE PACIFICO,2025-05-18,70,50,121,78,441
ORIENTE PACIFICO,2025-05-19,65,39,106,72,343
ORIENTE PACIFICO,2025-05-20,81,52,137,91,367
ORIENTE PACIFICO,2025-05-21,68,54,162,76,432
ORIENTE PACIFICO,2025-05-22,68,54,161,74,443
ORIENTE PACIFICO,2025-05-23,77,52,111,99,415
ORIENTE PACIFICO,2025-05-24,64,47,144,107,415
ORIENTE PACIFICO,2025-05-25,70,48,135,93,395
ORIENTE PACIFICO,2025-05-26,59,40,120,73,367
ORIENTE PACIFICO,2025-05-27,64,53,142,93,402
ORIENTE PACIFICO,2025-05-28,95,54,126,115,391
ORIENTE PACIFICO,2025-05-29,100,49,168,127,356
ORIENTE PACIFICO,2025-05-30,112,46,199,134,316
ORIENTE PACIFICO,2025-05-31,124,54,214,108,308
ORIENTE PACIFICO,2025-06-01,122,56,222,72,293
ORIENTE PACIFICO,2025-06-02,121,46,193,92,265
ORIENTE PACIFICO,2025-06-03,105,65,229,100,336
ORIENTE PACIFICO,2025-06-04,120,77,235,134,375
ORIENTE PACIFICO,2025-06-05,118,77,242,128,361
ORIENTE PACIFICO,2025-06-06,115,87,224,117,358
ORIENTE PACIFICO,2025-06-07,118,83,202,123,346
ORIENTE PACIFICO,2025-06-08,113,70,207,105,330
ORIENTE PACIFICO,2025-06-09,90,70,179,101,301
ORIENTE PACIFICO,2025-06-10,99,79,199,112,303
ORIENTE PACIFICO,2025-06-11,90,90,181,131,290
ORIENTE PACIFICO,2025-06-12,82,86,157,122,293
ORIENTE PACIFICO,2025-06-13,92,52,154,123,266
ORIENTE PACIFICO,2025-06-14,100,52,160,130,246
ORIENTE PACIFICO,2025-06-15,90,51,168,116,233
ORIENTE PACIFICO,2025-06-16,71,39,142,88,193
ORIENTE PACIFICO,2025-06-17,76,51,154,114,222
ORIENTE PACIFICO,2025-06-18,75,66,173,113,257
ORIENTE PACIFICO,2025-06-19,87,79,161,113,262
ORIENTE PACIFICO,2025-06-20,90,83,142,114,274
ORIENTE PACIFICO,2025-06-21,95,85,175,123,262
ORIENTE PACIFICO,2025-06-22,83,71,162,103,236
ORIENTE PACIFICO,2025-06-23,79,59,130,87,179
ORIENTE PACIFICO,2025-06-24,95,59,168,92,228
ORIENTE PACIFICO,2025-06-25,92,53,174,115,251
ORIENTE PACIFICO,2025-06-26,105,73,184,142,232
ORIENTE PACIFICO,2025-06-27,107,75,180,129,222
ORIENTE PACIFICO,2025-06-28,135,79,193,129,240
ORIENTE PACIFICO,2025-06-29,132,75,141,111,205
ORIENTE PACIFICO,2025-06-30,114,68,98,122,170
ORIENTE PACIFICO,2025-07-01,114,76,173,132,233
ORIENTE PACIFICO,2025-07-02,116,90,183,136,248
ORIENTE PACIFICO,2025-07-03,138,113,195,124,257
ORIENTE PACIFICO,2025-07-04,131,92,205,137,274
ORIENTE PACIFICO,2025-07-05,145,85,197,139,257
ORIENTE PACIFICO,2025-07-06,138,78,155,94,231
ORIENTE PACIFICO,2025-07-07,131,54,116,86,204
ORIENTE PACIFICO,2025-07-08,119,57,168,99,212
ORIENTE PACIFICO,2025-07-09,107,60,138,126,242
ORIENTE PACIFICO,2025-07-10,94,59,122,125,219
ORIENTE PACIFICO,2025-07-11,97,54,138,141,227
ORIENTE PACIFICO,2025-07-12,101,61,136,142,227
ORIENTE PACIFICO,2025-07-13,94,49,128,133,250
ORIENTE PACIFICO,2025-07-14,78,38,127,100,230
ORIENTE PACIFICO,2025-07-15,100,54,158,117,274
ORIENTE PACIFICO,2025-07-16,122,65,174,123,295
ORIENTE PACIFICO,2025-07-17,124,72,217,158,317
ORIENTE PACIFICO,2025-07-18,117,68,186,147,352
PACIFICO,2024-07-18,64,100,148,84,256
PACIFICO,2024-07-19,60,82,171,93,284
PACIFICO,2024-07-20,60,93,177,131,288
PACIFICO,2024-07-21,62,104,158,109,266
PACIFICO,2024-07-22,51,72,132,95,225
PACIFICO,2024-07-23,50,73,144,93,239
PACIFICO,2024-07-24,46,80,160,92,219
PACIFICO,2024-07-26,59,91,143,130,222
PACIFICO,2024-07-27,69,74,149,130,223
PACIFICO,2024-07-28,73,73,110,100,214
PACIFICO,2024-07-29,61,92,216,94,196
PACIFICO,2024-07-30,73,124,206,119,191
PACIFICO,2024-07-31,82,151,261,125,210
PACIFICO,2024-08-01,81,155,285,139,217
PACIFICO,2024-08-02,87,160,268,108,217
PACIFICO,2024-08-03,91,169,335,134,226
PACIFICO,2024-08-04,85,168,376,113,237
PACIFICO,2024-08-05,82,164,309,93,236
PACIFICO,2024-08-06,90,157,346,118,242
PACIFICO,2024-08-07,95,165,416,168,249
PACIFICO,2024-08-08,99,168,417,150,277
PACIFICO,2024-08-09,104,175,366,136,282
PACIFICO,2024-08-10,100,175,309,135,296
PACIFICO,2024-08-11,100,181,295,124,277
PACIFICO,2024-08-12,97,165,296,87,255
PACIFICO,2024-08-13,98,168,299,127,250
PACIFICO,2024-08-14,102,153,369,143,246
PACIFICO,2024-08-15,98,168,375,149,261
PACIFICO,2024-08-16,112,184,444,166,290
PACIFICO,2024-08-17,114,187,414,165,306
PACIFICO,2024-08-18,119,194,410,133,314
PACIFICO,2024-08-19,113,194,405,95,322
PACIFICO,2024-08-20,118,186,428,97,333
PACIFICO,2024-08-21,131,197,711,104,362
PACIFICO,2024-08-22,124,198,750,142,386
PACIFICO,2024-08-23,137,217,737,170,393
PACIFICO,2024-08-24,144,226,669,142,390
PACIFICO,2024-08-25,149,228,651,142,368
PACIFICO,2024-08-26,135,219,500,112,341
PACIFICO,2024-08-28,140,231,446,158,312
PACIFICO,2024-08-29,138,227,371,168,293
PACIFICO,2024-08-30,143,246,335,178,276
PACIFICO,2024-08-31,147,257,376,154,253
PACIFICO,2024-09-01,140,249,334,151,221
PACIFICO,2024-09-02,138,247,376,108,214
PACIFICO,2024-09-03,140,258,397,133,212
PACIFICO,2024-09-04,144,274,408,156,219
PACIFICO,2024-09-05,156,270,365,146,219
PACIFICO,2024-09-06,140,266,325,129,228
PACIFICO,2024-09-07,138,253,305,174,241
PACIFICO,2024-09-08,124,232,302,158,247
PACIFICO,2024-09-09,117,214,259,130,234
PACIFICO,2024-09-10,115,204,228,127,249
PACIFICO,2024-09-11,117,192,229,157,246
PACIFICO,2024-09-12,108,172,194,175,245
PACIFICO,2024-09-13,103,141,213,190,232
PACIFICO,2024-09-14,104,98,286,207,191
PACIFICO,2024-09-15,105,96,348,187,170
PACIFICO,2024-09-16,115,101,380,129,164
PACIFICO,2024-09-17,113,110,361,140,159
PACIFICO,2024-09-18,123,126,402,168,164
PACIFICO,2024-09-19,116,126,454,213,171
PACIFICO,2024-09-20,126,142,374,226,168
PACIFICO,2024-09-21,129,135,366,218,181
PACIFICO,2024-09-22,130,135,314,170,175
PACIFICO,2024-09-23,115,129,279,136,147
PACIFICO,2024-09-24,127,136,275,180,143
PACIFICO,2024-09-25,122,141,233,199,150
PACIFICO,2024-09-26,114,128,196,202,167
PACIFICO,2024-09-27,122,122,180,222,150
PACIFICO,2024-09-28,123,111,175,218,147
PACIFICO,2024-09-29,132,103,203,154,147
PACIFICO,2024-10-01,115,117,192,149,154
PACIFICO,2024-10-02,108,121,211,144,93
PACIFICO,2024-10-03,108,119,220,145,104
PACIFICO,2024-10-04,99,141,207,143,104
PACIFICO,2024-10-05,86,132,189,138,108
PACIFICO,2024-10-06,71,124,184,103,105
PACIFICO,2024-10-07,69,115,167,81,82
PACIFICO,2024-10-08,65,109,152,102,92
PACIFICO,2024-10-09,62,100,175,136,90
PACIFICO,2024-10-10,55,92,164,114,99
PACIFICO,2024-10-11,49,92,143,106,110
PACIFICO,2024-10-12,56,79,145,120,112
PACIFICO,2024-10-13,47,55,111,106,113
PACIFICO,2024-10-14,34,44,108,85,98
PACIFICO,2024-10-15,33,46,124,117,93
PACIFICO,2024-10-16,44,63,164,131,97
PACIFICO,2024-10-17,56,72,167,123,120
PACIFICO,2024-10-18,62,71,123,117,134
PACIFICO,2024-10-19,42,66,150,115,144
PACIFICO,2024-10-20,37,53,141,77,131
PACIFICO,2024-10-21,42,37,97,66,109
PACIFICO,2024-10-22,35,36,141,88,112
PACIFICO,2024-10-23,21,48,118,89,117
PACIFICO,2024-10-24,26,47,133,104,111
PACIFICO,2024-10-26,32,36,118,131,116
PACIFICO,2024-10-27,34,42,110,92,104
PACIFICO,2024-10-28,28,29,87,81,77
PACIFICO,2024-10-29,40,34,101,91,86
PACIFICO,2024-10-30,47,42,96,109,69
PACIFICO,2024-10-31,47,35,89,129,73
PACIFICO,2024-11-01,43,48,113,92,63
PACIFICO,2024-11-02,50,39,130,99,64
PACIFICO,2024-11-03,56,37,111,71,56
PACIFICO,2024-11-04,46,37,111,61,55
PACIFICO,2024-11-05,34,35,96,75,68
PACIFICO,2024-11-06,30,39,99,82,76
PACIFICO,2024-11-07,29,46,106,97,88
PACIFICO,2024-11-08,36,45,112,72,89
PACIFICO,2024-11-09,38,31,108,87,92
PACIFICO,2024-11-10,35,29,70,72,74
PACIFICO,2024-11-11,34,26,60,58,61
PACIFICO,2024-11-12,39,39,96,72,64
PACIFICO,2024-11-13,36,32,78,89,67
PACIFICO,2024-11-14,33,32,90,97,66
PACIFICO,2024-11-15,35,27,62,91,58
PACIFICO,2024-11-16,47,31,82,91,80
PACIFICO,2024-11-17,43,26,78,77,74
PACIFICO,2024-11-18,36,22,71,50,49
PACIFICO,2024-11-19,33,29,63,60,61
PACIFICO,2024-11-20,31,30,85,60,54
PACIFICO,2024-11-21,30,32,81,68,63
PACIFICO,2024-11-22,30,23,75,72,78
PACIFICO,2024-11-23,26,24,64,92,71
PACIFICO,2024-11-24,28,20,61,51,77
PACIFICO,2024-11-25,23,11,39,47,61
PACIFICO,2024-11-26,24,26,57,54,65
PACIFICO,2024-11-27,31,16,55,69,75
PACIFICO,2024-11-28,30,19,69,90,86
PACIFICO,2024-11-29,32,28,54,107,90
PACIFICO,2024-11-30,32,23,61,85,84
PACIFICO,2024-12-01,40,28,71,72,83
PACIFICO,2024-12-02,42,25,55,50,61
PACIFICO,2024-12-03,38,40,97,80,64
PACIFICO,2024-12-04,30,36,75,87,74
PACIFICO,2024-12-05,32,36,71,78,89
PACIFICO,2024-12-06,41,27,68,83,77
PACIFICO,2024-12-07,45,29,69,95,68
PACIFICO,2024-12-08,38,20,65,61,49
PACIFICO,2024-12-09,27,9,50,26,38
PACIFICO,2024-12-10,35,27,75,60,67
PACIFICO,2024-12-11,37,37,58,86,71
PACIFICO,2024-12-12,36,34,56,86,63
PACIFICO,2024-12-13,35,35,82,103,82
PACIFICO,2024-12-14,45,36,89,80,79
PACIFICO,2024-12-15,48,29,62,62,77
PACIFICO,2024-12-16,37,17,63,46,71
PACIFICO,2024-12-17,33,12,82,74,76
PACIFICO,2024-12-18,39,12,79,70,69
PACIFICO,2024-12-19,45,26,66,62,72
PACIFICO,2024-12-20,48,25,62,73,77
PACIFICO,2024-12-21,46,33,65,70,74
PACIFICO,2024-12-22,36,22,61,44,64
PACIFICO,2024-12-23,31,20,53,44,52
PACIFICO,2024-12-24,34,16,52,48,76
PACIFICO,2024-12-25,25,12,36,35,65
PACIFICO,2024-12-26,31,14,39,26,59
PACIFICO,2024-12-27,23,16,60,48,67
PACIFICO,2024-12-28,37,13,52,69,72
PACIFICO,2024-12-29,32,13,42,57,62
PACIFICO,2024-12-30,32,12,43,49,52
PACIFICO,2024-12-31,27,15,48,70,57
PACIFICO,2025-01-01,26,16,36,34,71
PACIFICO,2025-01-02,41,22,58,38,76
PACIFICO,2025-01-03,43,24,64,74,78
PACIFICO,2025-01-04,35,31,79,86,89
PACIFICO,2025-01-05,32,20,50,77,71
PACIFICO,2025-01-06,28,9,48,55,56
PACIFICO,2025-01-07,29,18,66,77,60
PACIFICO,2025-01-08,42,25,81,78,80
PACIFICO,2025-01-09,47,39,82,71,94
PACIFICO,2025-01-10,49,33,88,97,103
PACIFICO,2025-01-11,54,31,74,113,102
PACIFICO,2025-01-12,38,28,66,77,92
PACIFICO,2025-01-13,36,22,57,68,86
PACIFICO,2025-01-14,52,30,80,80,90
PACIFICO,2025-01-15,49,33,70,100,110
PACIFICO,2025-01-16,40,27,78,90,109
PACIFICO,2025-01-17,32,28,64,92,81
PACIFICO,2025-01-18,41,32,66,111,93
PACIFICO,2025-01-19,39,29,57,81,102
PACIFICO,2025-01-20,31,28,47,56,93
PACIFICO,2025-01-21,27,25,64,98,92
PACIFICO,2025-01-22,41,30,81,73,91
PACIFICO,2025-01-23,27,37,70,95,113
PACIFICO,2025-01-24,33,22,53,99,101
PACIFICO,2025-01-25,32,23,73,111,106
PACIFICO,2025-01-26,32,24,86,75,123
PACIFICO,2025-01-27,35,19,57,57,123
PACIFICO,2025-01-28,37,24,68,94,109
PACIFICO,2025-01-29,33,35,71,90,99
PACIFICO,2025-01-30,40,41,97,91,102
PACIFICO,2025-01-31,45,31,80,105,98
PACIFICO,2025-02-01,59,32,99,83,100
PACIFICO,2025-02-02,50,29,78,75,101
PACIFICO,2025-02-03,48,28,84,59,84
PACIFICO,2025-02-04,37,31,82,79,80
PACIFICO,2025-02-05,52,30,98,85,114
PACIFICO,2025-02-06,46,34,68,94,122
PACIFICO,2025-02-07,39,35,85,67,109
PACIFICO,2025-02-08,42,36,73,101,127
PACIFICO,2025-02-09,32,27,48,73,111
PACIFICO,2025-02-10,36,23,36,61,94
PACIFICO,2025-02-11,43,30,97,80,90
PACIFICO,2025-02-12,59,43,128,102,124
PACIFICO,2025-02-13,57,29,83,94,114
PACIFICO,2025-02-14,47,28,74,107,113
PACIFICO,2025-02-15,44,21,58,80,115
PACIFICO,2025-02-16,42,18,53,68,108
PACIFICO,2025-02-17,39,13,51,49,97
PACIFICO,2025-02-18,57,33,77,88,101
PACIFICO,2025-02-19,46,38,82,102,107
PACIFICO,2025-02-20,38,38,88,101,105
PACIFICO,2025-02-21,38,34,66,83,99
PACIFICO,2025-02-22,38,25,66,99,122
PACIFICO,2025-02-23,29,26,69,68,113
PACIFICO,2025-02-24,23,18,55,54,100
PACIFICO,2025-02-25,27,28,70,77,107
PACIFICO,2025-02-26,40,33,83,74,112
PACIFICO,2025-02-27,40,38,92,87,108
PACIFICO,2025-02-28,47,35,81,95,114
PACIFICO,2025-03-01,45,37,78,84,117
PACIFICO,2025-03-02,60,29,88,96,106
PACIFICO,2025-03-03,54,31,81,72,87
PACIFICO,2025-03-04,43,23,94,73,83
PACIFICO,2025-03-05,43,22,77,81,97
PACIFICO,2025-03-06,48,35,81,99,99
PACIFICO,2025-03-07,50,48,72,95,95
PACIFICO,2025-03-08,56,34,74,118,100
PACIFICO,2025-03-09,41,29,146,87,84
PACIFICO,2025-03-10,35,13,87,56,70
PACIFICO,2025-03-11,37,24,64,74,71
PACIFICO,2025-03-12,41,32,112,76,90
PACIFICO,2025-03-13,42,34,82,86,103
PACIFICO,2025-03-14,44,35,90,69,90
PACIFICO,2025-03-15,42,32,108,75,83
PACIFICO,2025-03-16,33,18,92,67,76
PACIFICO,2025-03-17,32,26,72,51,76
PACIFICO,2025-03-18,39,28,97,74,73
PACIFICO,2025-03-19,38,37,100,88,68
PACIFICO,2025-03-20,56,41,99,93,83
PACIFICO,2025-03-21,42,47,98,90,95
PACIFICO,2025-03-22,53,35,88,80,100
PACIFICO,2025-03-23,51,27,67,63,84
PACIFICO,2025-03-24,35,19,78,40,68
PACIFICO,2025-03-25,36,24,71,82,74
PACIFICO,2025-03-26,36,17,84,71,86
PACIFICO,2025-03-27,53,22,80,92,86
PACIFICO,2025-03-28,58,21,91,77,85
PACIFICO,2025-03-29,58,19,98,72,68
PACIFICO,2025-03-30,53,18,88,68,66
PACIFICO,2025-03-31,50,12,70,41,67
PACIFICO,2025-04-01,55,29,84,65,70
PACIFICO,2025-04-02,50,32,112,68,71
PACIFICO,2025-04-03,41,30,88,64,76
PACIFICO,2025-04-04,41,21,87,54,98
PACIFICO,2025-04-05,46,25,79,57,93
PACIFICO,2025-04-06,39,23,100,46,89
PACIFICO,2025-04-07,40,14,80,38,73
PACIFICO,2025-04-08,41,16,78,59,55
PACIFICO,2025-04-09,42,14,92,60,74
PACIFICO,2025-04-10,40,13,107,54,110
PACIFICO,2025-04-11,34,20,79,58,107
PACIFICO,2025-04-12,37,17,89,63,104
PACIFICO,2025-04-13,40,21,88,57,106
PACIFICO,2025-04-14,31,17,77,32,80
PACIFICO,2025-04-15,35,16,75,62,82
PACIFICO,2025-04-16,35,19,77,65,106
PACIFICO,2025-04-17,43,23,66,56,113
PACIFICO,2025-04-18,27,11,62,30,104
