Tipo,DIRECCION,Mes,Clientes,Soportes,Reincidencias,RR,Reincidencias sobre soportes,RR sobre soportes,IDS,IDR,YEAR
DISTRITO,SATELITE,FEBRERO,30216,1108,306,128,27.62,11.55,3.67,1.01,2022
DISTRITO,SATELITE,MARZO,30528,1317,366,134,27.79,10.17,4.31,1.2,2022
DISTRITO,SATELITE,ABRIL,30898,1300,367,159,28.23,12.23,4.21,1.19,2022
DISTRITO,SATELITE,MAYO,31372,1426,394,151,27.63,10.59,4.55,1.26,2022
DISTRITO,SATELITE,JUNIO,34193,1431,372,193,26,13.49,4.19,1.09,2022
DISTRITO,SATELITE,JULIO,34193,1603,521,220,32.5,13.72,4.69,1.52,2022
DISTRITO,SATELITE,AGOSTO,34193,1679,508,212,30.26,12.63,4.91,1.49,2022
DISTRITO,SATELITE,SEPTIEMBRE,34193,1469,471,182,32.06,12.39,4.3,1.38,2022
DISTRITO,SATELITE,OCTUBRE,34193,1562,421,142,26.95,9.09,4.57,1.23,2022
DISTRITO,SATELITE,NOVIEMBRE,34193,1513,429,163,28.35,10.77,4.42,1.25,2022
DISTRITO,SATELITE,DICIEMBRE,34193,1206,388,122,32.17,10.12,3.53,1.13,2022
DISTRITO,SATELITE,ENERO,34401,1582,322,119,20.35,7.52,4.6,0.94,2023
DISTRITO,SATELITE,FEBRERO,34564,1509,377,159,24.98,10.54,4.37,1.09,2023
DISTRITO,SATELITE,MARZO,34928,1669,474,189,28.4,11.32,4.78,1.36,2023
DISTRITO,SATELITE,ABRIL,35315,1391,414,146,29.76,10.5,3.94,1.17,2023
DISTRITO,SATELITE,MAYO,36022,1451,463,145,31.91,9.99,4.03,1.29,2023
DISTRITO,TAMPICO,ENERO,4548,426,339,42,79.58,9.86,9.37,7.45,2022
DISTRITO,TAMPICO,FEBRERO,7563,586,259,57,44.2,9.73,7.75,3.42,2022
DISTRITO,TAMPICO,MARZO,10307,680,362,78,53.24,11.47,6.6,3.51,2022
DISTRITO,TAMPICO,ABRIL,12512,621,312,64,50.24,10.31,4.96,2.49,2022
DISTRITO,TAMPICO,MAYO,14628,759,389,74,51.25,9.75,5.19,2.66,2022
DISTRITO,TAMPICO,JUNIO,23045,875,271,86,30.97,9.83,3.8,1.18,2022
DISTRITO,TAMPICO,JULIO,23045,976,417,94,42.73,9.63,4.24,1.81,2022
DISTRITO,TAMPICO,AGOSTO,23045,846,387,82,45.74,9.69,3.67,1.68,2022
DISTRITO,TAMPICO,SEPTIEMBRE,23045,883,318,59,36.01,6.68,3.83,1.38,2022
DISTRITO,TAMPICO,OCTUBRE,23045,771,290,64,37.61,8.3,3.35,1.26,2022
DISTRITO,TAMPICO,NOVIEMBRE,23045,763,254,46,33.29,6.03,3.31,1.1,2022
DISTRITO,TAMPICO,DICIEMBRE,23045,698,194,33,27.79,4.73,3.03,0.84,2022
DISTRITO,TAMPICO,ENERO,23557,770,204,43,26.49,5.58,3.27,0.87,2023
DISTRITO,TAMPICO,FEBRERO,24221,949,269,68,28.35,7.17,3.92,1.11,2023
DISTRITO,TAMPICO,MARZO,25210,1044,321,97,30.75,9.29,4.14,1.27,2023
DISTRITO,TAMPICO,ABRIL,26017,994,304,81,30.58,8.15,3.82,1.17,2023
DISTRITO,TAMPICO,MAYO,26788,1124,334,118,29.72,10.5,4.2,1.25,2023
DISTRITO,TAMPICO,JUNIO,27520,996,253,83,25.4,8.33,3.62,0.92,2023
DISTRITO,TECAMAC,ENERO,50664,1488,365,125,24.53,8.4,2.94,0.72,2022
DISTRITO,TECAMAC,FEBRERO,51286,1371,310,92,22.61,6.71,2.67,0.6,2022
DISTRITO,TECAMAC,MARZO,51857,1443,309,91,21.41,6.31,2.78,0.6,2022
DISTRITO,TECAMAC,ABRIL,52339,1526,293,108,19.2,7.08,2.92,0.56,2022
DISTRITO,TECAMAC,MAYO,52915,1724,340,132,19.72,7.66,3.26,0.64,2022
DISTRITO,TECAMAC,JUNIO,55820,1685,309,127,18.34,7.54,3.02,0.55,2022
DISTRITO,TECAMAC,JULIO,55820,1772,393,136,22.18,7.67,3.17,0.7,2022
DISTRITO,TECAMAC,AGOSTO,55820,1689,363,129,21.49,7.64,3.03,0.65,2022
DISTRITO,TECAMAC,SEPTIEMBRE,55820,1232,231,83,18.75,6.74,2.21,0.41,2022
DISTRITO,TECAMAC,OCTUBRE,55820,1391,230,76,16.53,5.46,2.49,0.41,2022
DISTRITO,TECAMAC,NOVIEMBRE,55820,1252,239,70,19.09,5.59,2.24,0.43,2022
DISTRITO,TECAMAC,DICIEMBRE,55820,1244,251,83,20.18,6.67,2.23,0.45,2022
DISTRITO,TECAMAC,ENERO,55971,1415,233,88,16.47,6.22,2.53,0.42,2023
DISTRITO,TECAMAC,FEBRERO,56143,1086,199,74,18.32,6.81,1.93,0.35,2023
DISTRITO,TECAMAC,MARZO,56815,1291,286,71,22.15,5.5,2.27,0.5,2023
DISTRITO,TECAMAC,ABRIL,57172,1365,308,63,22.56,4.62,2.39,0.54,2023
DISTRITO,TECAMAC,MAYO,58191,1494,416,140,27.84,9.37,2.57,0.71,2023
DISTRITO,TECAMAC,JUNIO,58845,1455,393,128,27.01,8.8,2.47,0.67,2023
DISTRITO,TEPIC,ENERO,1037,43,30,5,69.77,11.63,4.15,2.89,2022
DISTRITO,TEPIC,FEBRERO,1751,68,35,6,51.47,8.82,3.88,2,2022
DISTRITO,TEPIC,MARZO,3028,89,45,4,50.56,4.49,2.94,1.49,2022
DISTRITO,TEPIC,ABRIL,4459,104,55,3,52.88,2.88,2.33,1.23,2022
DISTRITO,TEPIC,MAYO,5515,175,93,11,53.14,6.29,3.17,1.69,2022
DISTRITO,TEPIC,JUNIO,9649,200,38,9,19,4.5,2.07,0.39,2022
DISTRITO,TEPIC,JULIO,9649,315,92,10,29.21,3.17,3.26,0.95,2022
DISTRITO,TEPIC,AGOSTO,9649,326,102,15,31.29,4.6,3.38,1.06,2022
DISTRITO,TEPIC,SEPTIEMBRE,9649,313,99,15,31.63,4.79,3.24,1.03,2022
DISTRITO,TEPIC,OCTUBRE,9649,301,100,15,33.22,4.98,3.12,1.04,2022
DISTRITO,TEPIC,NOVIEMBRE,9649,327,96,13,29.36,3.98,3.39,0.99,2022
DISTRITO,TEPIC,DICIEMBRE,9649,270,63,6,23.33,2.22,2.8,0.65,2022
DISTRITO,TEPIC,ENERO,9817,311,65,16,20.9,5.14,3.17,0.66,2023
DISTRITO,TEPIC,FEBRERO,10048,291,60,9,20.62,3.09,2.9,0.6,2023
DISTRITO,TEPIC,MARZO,10367,367,88,21,23.98,5.72,3.54,0.85,2023
DISTRITO,TEPIC,ABRIL,10606,296,82,14,27.7,4.73,2.79,0.77,2023
DISTRITO,TEPIC,MAYO,10975,370,109,20,29.46,5.41,3.37,0.99,2023
DISTRITO,TEPIC,JUNIO,11337,330,93,15,28.18,4.55,2.91,0.82,2023
DISTRITO,TEXCOCO,ENERO,33114,864,231,84,26.74,9.72,2.61,0.7,2022
DISTRITO,TEXCOCO,FEBRERO,33738,843,217,63,25.74,7.47,2.5,0.64,2022
DISTRITO,TEXCOCO,MARZO,34317,839,200,58,23.84,6.91,2.44,0.58,2022
DISTRITO,TEXCOCO,ABRIL,34882,948,202,87,21.31,9.18,2.72,0.58,2022
DISTRITO,TEXCOCO,MAYO,35578,868,230,84,26.5,9.68,2.44,0.65,2022
DISTRITO,TEXCOCO,JUNIO,43019,913,166,80,18.18,8.76,2.12,0.39,2022
DISTRITO,TEXCOCO,JULIO,43019,876,242,90,27.63,10.27,2.04,0.56,2022
DISTRITO,TEXCOCO,AGOSTO,43019,872,253,84,29.01,9.63,2.03,0.59,2022
DISTRITO,TEXCOCO,SEPTIEMBRE,43019,829,222,87,26.78,10.49,1.93,0.52,2022
DISTRITO,TEXCOCO,OCTUBRE,43019,924,185,79,20.02,8.55,2.15,0.43,2022
DISTRITO,TEXCOCO,NOVIEMBRE,43019,946,223,79,23.57,8.35,2.2,0.52,2022
DISTRITO,TEXCOCO,DICIEMBRE,43019,941,255,87,27.1,9.25,2.19,0.59,2022
DISTRITO,TEXCOCO,ENERO,43566,1157,238,94,20.57,8.12,2.66,0.55,2023
DISTRITO,TEXCOCO,FEBRERO,44235,830,208,74,25.06,8.92,1.88,0.47,2023
DISTRITO,TEXCOCO,MARZO,45283,1037,255,66,24.59,6.36,2.29,0.56,2023
DISTRITO,TEXCOCO,ABRIL,46101,892,214,67,23.99,7.51,1.93,0.46,2023
DISTRITO,TEXCOCO,MAYO,53264,1262,338,165,26.78,13.07,2.37,0.63,2023
DISTRITO,TEXCOCO,JUNIO,54072,1239,338,136,27.28,10.98,2.29,0.63,2023
DISTRITO,TIJ FRONTERA,ENERO,42964,2291,740,459,32.3,20.03,5.33,1.72,2022
DISTRITO,TIJ FRONTERA,FEBRERO,43846,2104,621,324,29.52,15.4,4.8,1.42,2022
DISTRITO,TIJ FRONTERA,MARZO,44539,2324,676,320,29.09,13.77,5.22,1.52,2022
DISTRITO,TIJ FRONTERA,ABRIL,45269,2169,653,323,30.11,14.89,4.79,1.44,2022
DISTRITO,TIJ FRONTERA,MAYO,46083,2113,661,322,31.28,15.24,4.59,1.43,2022
DISTRITO,TIJ FRONTERA,JUNIO,49075,2063,511,316,24.77,15.32,4.2,1.04,2022
DISTRITO,TIJ FRONTERA,JULIO,49075,2118,569,276,26.86,13.03,4.32,1.16,2022
DISTRITO,TIJ FRONTERA,AGOSTO,49075,2125,538,277,25.32,13.04,4.33,1.1,2022
DISTRITO,TIJ FRONTERA,SEPTIEMBRE,49075,2187,471,295,21.54,13.49,4.46,0.96,2022
DISTRITO,TIJ FRONTERA,OCTUBRE,49075,2289,658,322,28.75,14.07,4.66,1.34,2022
DISTRITO,TIJ FRONTERA,NOVIEMBRE,49075,2600,745,389,28.65,14.96,5.3,1.52,2022
DISTRITO,TIJ FRONTERA,DICIEMBRE,49075,2389,748,411,31.31,17.2,4.87,1.52,2022
DISTRITO,TIJ FRONTERA,ENERO,49250,3076,731,557,23.76,18.11,6.25,1.48,2023
DISTRITO,TIJ FRONTERA,FEBRERO,49492,2556,771,486,30.16,19.01,5.16,1.56,2023
DISTRITO,TIJ FRONTERA,MARZO,49877,3072,925,630,30.11,20.51,6.16,1.85,2023
DISTRITO,TIJ FRONTERA,ABRIL,50056,2144,615,391,28.68,18.24,4.28,1.23,2023
DISTRITO,TIJ FRONTERA,MAYO,49980,2489,694,388,27.88,15.59,4.98,1.39,2023
DISTRITO,TIJ PLAYAS,ENERO,36885,1169,328,101,28.06,8.64,3.17,0.89,2022
DISTRITO,TIJ PLAYAS,FEBRERO,37852,1105,263,100,23.8,9.05,2.92,0.69,2022
DISTRITO,TIJ PLAYAS,MARZO,38893,1272,318,94,25,7.39,3.27,0.82,2022
DISTRITO,TIJ PLAYAS,ABRIL,39784,1223,350,133,28.62,10.87,3.07,0.88,2022
DISTRITO,TIJ PLAYAS,MAYO,40875,1095,270,88,24.66,8.04,2.68,0.66,2022
DISTRITO,TIJ PLAYAS,JUNIO,46276,1266,233,111,18.4,8.77,2.74,0.5,2022
DISTRITO,TIJ PLAYAS,JULIO,46276,1401,294,112,20.99,7.99,3.03,0.64,2022
DISTRITO,TIJ PLAYAS,AGOSTO,46276,1423,337,170,23.68,11.95,3.08,0.73,2022
DISTRITO,TIJ PLAYAS,SEPTIEMBRE,46276,1315,302,155,22.97,11.79,2.84,0.65,2022
DISTRITO,TIJ PLAYAS,OCTUBRE,46276,1497,388,154,25.92,10.29,3.23,0.84,2022
DISTRITO,TIJ PLAYAS,NOVIEMBRE,46276,1673,473,194,28.27,11.6,3.62,1.02,2022
DISTRITO,TIJ PLAYAS,DICIEMBRE,46276,1447,499,219,34.49,15.13,3.13,1.08,2022
DISTRITO,TIJ PLAYAS,ENERO,46499,1866,369,275,19.77,14.74,4.01,0.79,2023
DISTRITO,TIJ PLAYAS,FEBRERO,47243,1789,561,323,31.36,18.05,3.79,1.19,2023
DISTRITO,TIJ PLAYAS,MARZO,48093,1971,565,281,28.67,14.26,4.1,1.17,2023
DISTRITO,TIJ PLAYAS,ABRIL,48806,1577,488,231,30.94,14.65,3.23,1,2023
DISTRITO,TIJ PLAYAS,MAYO,49458,1902,582,267,30.6,14.04,3.85,1.18,2023
DISTRITO,TIJ RIO,ENERO,38461,2100,653,426,31.1,20.29,5.46,1.7,2022
DISTRITO,TIJ RIO,FEBRERO,39144,2121,639,399,30.13,18.81,5.42,1.63,2022
DISTRITO,TIJ RIO,MARZO,39785,2343,788,478,33.63,20.4,5.89,1.98,2022
DISTRITO,TIJ RIO,ABRIL,40370,2061,696,429,33.77,20.82,5.11,1.72,2022
DISTRITO,TIJ RIO,MAYO,40910,2065,709,440,34.33,21.31,5.05,1.73,2022
DISTRITO,TIJ RIO,JUNIO,42749,2158,558,382,25.86,17.7,5.05,1.31,2022
DISTRITO,TIJ RIO,JULIO,42749,2145,585,383,27.27,17.86,5.02,1.37,2022
DISTRITO,TIJ RIO,AGOSTO,42749,2189,598,457,27.32,20.88,5.12,1.4,2022
DISTRITO,TIJ RIO,SEPTIEMBRE,42749,2193,621,570,28.32,25.99,5.13,1.45,2022
DISTRITO,TIJ RIO,OCTUBRE,42749,2316,715,561,30.87,24.22,5.42,1.67,2022
DISTRITO,TIJ RIO,NOVIEMBRE,42749,2077,639,399,30.77,19.21,4.86,1.49,2022
DISTRITO,TIJ RIO,DICIEMBRE,42749,1904,567,411,29.78,21.59,4.45,1.33,2022
DISTRITO,TIJ RIO,ENERO,42892,2295,534,476,23.27,20.74,5.35,1.24,2023
DISTRITO,TIJ RIO,FEBRERO,43040,2136,568,474,26.59,22.19,4.96,1.32,2023
DISTRITO,TIJ RIO,MARZO,43341,2859,851,707,29.77,24.73,6.6,1.96,2023
DISTRITO,TIJ RIO,ABRIL,43373,2287,710,504,31.05,22.04,5.27,1.64,2023
DISTRITO,TIJ RIO,MAYO,42661,2193,619,449,28.23,20.47,5.14,1.45,2023
DISTRITO,TIJ TECATE,ENERO,45142,2916,935,557,32.06,19.1,6.46,2.07,2022
DISTRITO,TIJ TECATE,FEBRERO,45968,2515,795,470,31.61,18.69,5.47,1.73,2022
DISTRITO,TIJ TECATE,MARZO,47039,2973,963,537,32.39,18.06,6.32,2.05,2022
DISTRITO,TIJ TECATE,ABRIL,47768,2923,949,659,32.47,22.55,6.12,1.99,2022
DISTRITO,TIJ TECATE,MAYO,49157,2752,870,484,31.61,17.59,5.6,1.77,2022
DISTRITO,TIJ TECATE,JUNIO,53213,3353,881,631,26.27,18.82,6.3,1.66,2022
DISTRITO,TIJ TECATE,JULIO,53213,2710,735,494,27.12,18.23,5.09,1.38,2022
DISTRITO,TIJ TECATE,AGOSTO,53213,3071,942,531,30.67,17.29,5.77,1.77,2022
DISTRITO,TIJ TECATE,SEPTIEMBRE,53213,3207,687,636,21.42,19.83,6.03,1.29,2022
DISTRITO,TIJ TECATE,OCTUBRE,53213,3287,910,673,27.68,20.47,6.18,1.71,2022
DISTRITO,TIJ TECATE,NOVIEMBRE,53213,3487,1060,738,30.4,21.16,6.55,1.99,2022
DISTRITO,TIJ TECATE,DICIEMBRE,53213,3298,1130,793,34.26,24.04,6.2,2.12,2022
DISTRITO,TIJ TECATE,ENERO,53376,3624,982,901,27.1,24.86,6.79,1.84,2023
DISTRITO,TIJ TECATE,FEBRERO,53603,3146,941,740,29.91,23.52,5.87,1.76,2023
DISTRITO,TIJ TECATE,MARZO,53568,3799,1087,955,28.61,25.14,7.09,2.03,2023
DISTRITO,TIJ TECATE,ABRIL,53773,3024,1050,637,34.72,21.06,5.62,1.95,2023
DISTRITO,TIJ TECATE,MAYO,54094,3124,950,590,30.41,18.89,5.78,1.76,2023
DISTRITO,TIJUANA PLAYAS,JUNIO,95677,4127,1240,633,30.05,15.34,4.31,1.3,2023
DISTRITO,TLALNEPANTLA,ENERO,26946,724,234,57,32.32,7.87,2.69,0.87,2022
DISTRITO,TLALNEPANTLA,FEBRERO,28220,739,236,66,31.94,8.93,2.62,0.84,2022
DISTRITO,TLALNEPANTLA,MARZO,29336,826,244,78,29.54,9.44,2.82,0.83,2022
DISTRITO,TLALNEPANTLA,ABRIL,30377,751,150,82,19.97,10.92,2.47,0.49,2022
DISTRITO,TLALNEPANTLA,MAYO,31379,903,210,98,23.26,10.85,2.88,0.67,2022
DISTRITO,TLALNEPANTLA,JUNIO,35932,841,163,84,19.38,9.99,2.34,0.45,2022
DISTRITO,TLALNEPANTLA,JULIO,35932,731,182,77,24.9,10.53,2.03,0.51,2022
DISTRITO,TLALNEPANTLA,AGOSTO,35932,772,192,81,24.87,10.49,2.15,0.53,2022
DISTRITO,TLALNEPANTLA,SEPTIEMBRE,35932,741,144,90,19.43,12.15,2.06,0.4,2022
DISTRITO,TLALNEPANTLA,OCTUBRE,35932,780,170,86,21.79,11.03,2.17,0.47,2022
DISTRITO,TLALNEPANTLA,NOVIEMBRE,35932,795,181,75,22.77,9.43,2.21,0.5,2022
DISTRITO,TLALNEPANTLA,DICIEMBRE,35932,838,215,91,25.66,10.86,2.33,0.6,2022
DISTRITO,TLALNEPANTLA,ENERO,36224,1124,172,107,15.3,9.52,3.1,0.47,2023
DISTRITO,TLALNEPANTLA,FEBRERO,36799,948,196,125,20.68,13.19,2.58,0.53,2023
DISTRITO,TLALNEPANTLA,MARZO,37627,1170,260,148,22.22,12.65,3.11,0.69,2023
DISTRITO,TLALNEPANTLA,ABRIL,38292,934,236,99,25.27,10.6,2.44,0.62,2023
DISTRITO,TLALNEPANTLA,MAYO,38481,905,235,92,25.97,10.17,2.35,0.61,2023
DISTRITO,TLALNEPANTLA,JUNIO,51357,1386,359,174,25.9,12.55,2.7,0.7,2023
DISTRITO,TLALPAN,ENERO,45274,1372,318,115,23.18,8.38,3.03,0.7,2022
DISTRITO,TLALPAN,FEBRERO,45871,1352,299,103,22.12,7.62,2.95,0.65,2022
DISTRITO,TLALPAN,MARZO,46254,1484,316,110,21.29,7.41,3.21,0.68,2022
DISTRITO,TLALPAN,ABRIL,46611,1552,284,119,18.3,7.67,3.33,0.61,2022
DISTRITO,TLALPAN,MAYO,46999,1647,347,123,21.07,7.47,3.5,0.74,2022
DISTRITO,TLALPAN,JUNIO,48777,1622,307,144,18.93,8.88,3.33,0.63,2022
DISTRITO,TLALPAN,JULIO,48777,1647,362,145,21.98,8.8,3.38,0.74,2022
DISTRITO,TLALPAN,AGOSTO,48777,1569,315,127,20.08,8.09,3.22,0.65,2022
DISTRITO,TLALPAN,SEPTIEMBRE,48777,1393,287,113,20.6,8.11,2.86,0.59,2022
DISTRITO,TLALPAN,OCTUBRE,48777,1264,236,91,18.67,7.2,2.59,0.48,2022
DISTRITO,TLALPAN,NOVIEMBRE,48777,1345,283,95,21.04,7.06,2.76,0.58,2022
DISTRITO,TLALPAN,DICIEMBRE,48777,1213,241,88,19.87,7.25,2.49,0.49,2022
DISTRITO,TLALPAN,ENERO,48976,1478,248,102,16.78,6.9,3.02,0.51,2023
DISTRITO,TLALPAN,FEBRERO,49330,1210,241,97,19.92,8.02,2.45,0.49,2023
DISTRITO,TLALPAN,MARZO,49845,1458,318,122,21.81,8.37,2.93,0.64,2023
DISTRITO,TLALPAN,ABRIL,50236,1396,312,106,22.35,7.59,2.78,0.62,2023
DISTRITO,TLALPAN,MAYO,49858,1548,362,147,23.39,9.5,3.1,0.73,2023
DISTRITO,TLALPAN,JUNIO,50275,1411,321,136,22.75,9.64,2.81,0.64,2023
DISTRITO,TOL LERMA SAN MATEO,ENERO,55221,2078,483,249,23.24,11.98,3.76,0.87,2022
DISTRITO,TOL LERMA SAN MATEO,FEBRERO,56134,2136,564,230,26.4,10.77,3.81,1,2022
DISTRITO,TOL LERMA SAN MATEO,MARZO,56756,2283,517,228,22.65,9.99,4.02,0.91,2022
DISTRITO,TOL LERMA SAN MATEO,ABRIL,57548,2156,525,250,24.35,11.6,3.75,0.91,2022
DISTRITO,TOL LERMA SAN MATEO,MAYO,58347,2436,567,288,23.28,11.82,4.18,0.97,2022
DISTRITO,TOL LERMA SAN MATEO,JUNIO,70648,2907,547,331,18.82,11.39,4.11,0.77,2022
DISTRITO,TOL LERMA SAN MATEO,JULIO,70648,3141,666,349,21.2,11.11,4.45,0.94,2022
DISTRITO,TOL LERMA SAN MATEO,AGOSTO,70648,2987,686,321,22.97,10.75,4.23,0.97,2022
DISTRITO,TOL LERMA SAN MATEO,SEPTIEMBRE,70648,2647,611,348,23.08,13.15,3.75,0.86,2022
DISTRITO,TOL LERMA SAN MATEO,OCTUBRE,70648,2264,482,217,21.29,9.58,3.2,0.68,2022
DISTRITO,TOL LERMA SAN MATEO,NOVIEMBRE,70648,2316,479,197,20.68,8.51,3.28,0.68,2022
DISTRITO,TOL LERMA SAN MATEO,DICIEMBRE,70648,2135,472,225,22.11,10.54,3.02,0.67,2022
DISTRITO,TOL LERMA SAN MATEO,ENERO,70813,2566,451,317,17.58,12.35,3.62,0.64,2023
DISTRITO,TOL LERMA SAN MATEO,FEBRERO,71016,2006,441,321,21.98,16,2.82,0.62,2023
DISTRITO,TOL LERMA SAN MATEO,MARZO,71426,2418,509,256,21.05,10.59,3.39,0.71,2023
DISTRITO,TOL LERMA SAN MATEO,ABRIL,71787,2075,475,235,22.89,11.33,2.89,0.66,2023
DISTRITO,TOL LERMA SAN MATEO,MAYO,84979,2856,748,431,26.19,15.09,3.36,0.88,2023
DISTRITO,TOL METEPEC,ENERO,35607,1521,356,182,23.41,11.97,4.27,1,2022
DISTRITO,TOL METEPEC,FEBRERO,36264,1356,410,178,30.24,13.13,3.74,1.13,2022
DISTRITO,TOL METEPEC,MARZO,36786,1398,372,143,26.61,10.23,3.8,1.01,2022
DISTRITO,TOL SAN CARLOS,ENERO,50214,1997,470,196,23.54,9.81,3.98,0.94,2022
DISTRITO,TOL SAN CARLOS,FEBRERO,50804,1921,471,203,24.52,10.57,3.78,0.93,2022
DISTRITO,TOL SAN CARLOS,MARZO,51255,2150,543,232,25.26,10.79,4.19,1.06,2022
DISTRITO,TOL SAN CARLOS,ABRIL,51513,2046,486,237,23.75,11.58,3.97,0.94,2022
DISTRITO,TOL SAN CARLOS,MAYO,51927,2237,544,266,24.32,11.89,4.31,1.05,2022
DISTRITO,TOL SAN CARLOS,JUNIO,71893,2811,581,315,20.67,11.21,3.91,0.81,2022
DISTRITO,TOL SAN CARLOS,JULIO,71893,3076,708,325,23.02,10.57,4.28,0.98,2022
DISTRITO,TOL SAN CARLOS,AGOSTO,71893,3288,743,311,22.6,9.46,4.57,1.03,2022
DISTRITO,TOL SAN CARLOS,SEPTIEMBRE,71893,2654,620,281,23.36,10.59,3.69,0.86,2022
DISTRITO,TOL SAN CARLOS,OCTUBRE,71893,2509,536,222,21.36,8.85,3.49,0.75,2022
DISTRITO,TOL SAN CARLOS,NOVIEMBRE,71893,2413,437,173,18.11,7.17,3.36,0.61,2022
DISTRITO,TOL SAN CARLOS,DICIEMBRE,71893,2012,444,180,22.07,8.95,2.8,0.62,2022
DISTRITO,TOL SAN CARLOS,ENERO,71950,2399,416,174,17.34,7.25,3.33,0.58,2023
DISTRITO,TOL SAN CARLOS,FEBRERO,71904,1769,350,148,19.79,8.37,2.46,0.49,2023
DISTRITO,TOL SAN CARLOS,MARZO,72555,2122,441,174,20.78,8.2,2.92,0.61,2023
DISTRITO,TOL SAN CARLOS,ABRIL,72629,2009,416,162,20.71,8.06,2.77,0.57,2023
DISTRITO,TOL SAN CARLOS,MAYO,72917,2437,535,291,21.95,11.94,3.34,0.73,2023
DISTRITO,TOL ZONA CONURBADA,ABRIL,38599,1610,382,156,23.73,9.69,4.17,0.99,2022
DISTRITO,TOL ZONA CONURBADA,MAYO,39727,1654,443,162,26.78,9.79,4.16,1.12,2022
DISTRITO,TOL ZONA CONURBADA,JUNIO,19167,430,132,42,30.7,9.77,2.24,0.69,2022
DISTRITO,TOL ZONA CONURBADA,JULIO,19167,522,212,54,40.61,10.34,2.72,1.11,2022
DISTRITO,TOL ZONA CONURBADA,AGOSTO,19167,567,254,63,44.8,11.11,2.96,1.33,2022
DISTRITO,TOL ZONA CONURBADA,SEPTIEMBRE,19167,546,234,43,42.86,7.88,2.85,1.22,2022
DISTRITO,TOL ZONA CONURBADA,OCTUBRE,19167,566,222,55,39.22,9.72,2.95,1.16,2022
DISTRITO,TOL ZONA CONURBADA,NOVIEMBRE,19167,528,180,45,34.09,8.52,2.75,0.94,2022
DISTRITO,TOL ZONA CONURBADA,DICIEMBRE,19167,627,251,55,40.03,8.77,3.27,1.31,2022
DISTRITO,TOL ZONA CONURBADA,ENERO,19664,945,241,63,25.5,6.67,4.81,1.23,2023
DISTRITO,TOL ZONA CONURBADA,FEBRERO,20349,683,223,62,32.65,9.08,3.36,1.1,2023
DISTRITO,TOL ZONA CONURBADA,MARZO,20910,764,176,53,23.04,6.94,3.65,0.84,2023
DISTRITO,TOL ZONA CONURBADA,ABRIL,21729,682,208,55,30.5,8.06,3.14,0.96,2023
DISTRITO,TOL ZONA CONURBADA,MAYO,81764,2793,663,318,23.74,11.39,3.42,0.81,2023
DISTRITO,TOLUCA LERMA,JUNIO,85694,2861,737,421,25.76,14.72,3.34,0.86,2023
DISTRITO,TULTEPEC,ENERO,56192,2349,554,339,23.58,14.43,4.18,0.99,2022
DISTRITO,TULTEPEC,FEBRERO,57037,2333,593,321,25.42,13.76,4.09,1.04,2022
DISTRITO,TULTEPEC,MARZO,57765,2668,791,407,29.65,15.25,4.62,1.37,2022
DISTRITO,TULTEPEC,ABRIL,58380,2637,747,428,28.33,16.23,4.52,1.28,2022
DISTRITO,TULTEPEC,MAYO,59126,2818,708,359,25.12,12.74,4.77,1.2,2022
DISTRITO,TULTEPEC,JUNIO,59971,3027,624,549,20.61,18.14,5.05,1.04,2022
DISTRITO,TULTEPEC,JULIO,59971,2936,622,564,21.19,19.21,4.9,1.04,2022
DISTRITO,TULTEPEC,AGOSTO,59971,3074,807,527,26.25,17.14,5.13,1.35,2022
DISTRITO,TULTEPEC,SEPTIEMBRE,59971,2528,682,457,26.98,18.08,4.22,1.14,2022
DISTRITO,TULTEPEC,OCTUBRE,59971,2551,590,422,23.13,16.54,4.25,0.98,2022
DISTRITO,TULTEPEC,NOVIEMBRE,59971,2196,508,304,23.13,13.84,3.66,0.85,2022
DISTRITO,TULTEPEC,DICIEMBRE,59971,2151,535,319,24.87,14.83,3.59,0.89,2022
DISTRITO,TULTEPEC,ENERO,60215,2585,444,260,17.18,10.06,4.29,0.74,2023
DISTRITO,TULTEPEC,FEBRERO,60560,2161,479,273,22.17,12.63,3.57,0.79,2023
DISTRITO,TULTEPEC,MARZO,61084,2289,537,266,23.46,11.62,3.75,0.88,2023
DISTRITO,TULTEPEC,ABRIL,61430,2241,570,245,25.44,10.93,3.65,0.93,2023
DISTRITO,TULTEPEC,MAYO,32596,1310,392,198,29.92,15.11,4.02,1.2,2023
DISTRITO,TULTITLAN,ENERO,47412,1508,385,136,25.53,9.02,3.18,0.81,2022
DISTRITO,TULTITLAN,FEBRERO,48207,1630,464,177,28.47,10.86,3.38,0.96,2022
DISTRITO,TULTITLAN,MARZO,48863,1840,476,154,25.87,8.37,3.77,0.97,2022
DISTRITO,TULTITLAN,ABRIL,49397,1914,492,206,25.71,10.76,3.87,1,2022
DISTRITO,TULTITLAN,MAYO,49927,2018,528,233,26.16,11.55,4.04,1.06,2022
DISTRITO,TULTITLAN,JUNIO,52027,2224,510,302,22.93,13.58,4.27,0.98,2022
DISTRITO,TULTITLAN,JULIO,52027,2292,575,268,25.09,11.69,4.41,1.11,2022
DISTRITO,TULTITLAN,AGOSTO,52027,2172,555,273,25.55,12.57,4.17,1.07,2022
