DISTRITO,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
TIJ FRONTERA,2021-08-25,5,16,7,1,12
TIJ FRONTERA,2021-08-26,1,14,2,2,8
TIJ FRONTERA,2021-08-27,1,15,7,3,10
TIJ FRONTERA,2021-08-28,0,18,4,1,9
TIJ FRONTERA,2021-08-29,0,19,5,2,12
TIJ FRONTERA,2021-08-30,1,19,4,1,11
TIJ FRONTERA,2021-08-31,0,19,7,2,11
TIJ FRONTERA,2021-09-01,1,15,7,1,10
TIJ FRONTERA,2021-09-02,5,15,7,2,11
TIJ FRONTERA,2021-09-03,0,19,1,2,9
TIJ FRONTERA,2021-09-04,1,12,9,1,9
TIJ FRONTERA,2021-09-05,0,18,6,4,12
TIJ FRONTERA,2021-09-06,1,11,5,1,7
TIJ FRONTERA,2021-09-07,0,10,7,0,7
TIJ FRONTERA,2021-09-08,1,16,11,1,10
TIJ FRONTERA,2021-09-09,1,19,12,0,12
TIJ FRONTERA,2021-09-10,0,25,7,0,12
TIJ FRONTERA,2021-09-11,3,25,8,2,15
TIJ FRONTERA,2021-09-12,0,20,10,0,12
TIJ FRONTERA,2021-09-13,0,39,18,0,21
TIJ FRONTERA,2021-09-14,0,30,19,2,14
TIJ FRONTERA,2021-09-15,0,24,14,0,14
TIJ FRONTERA,2021-09-16,0,46,20,4,34
TIJ FRONTERA,2021-09-17,2,34,38,2,26
TIJ FRONTERA,2021-09-18,2,25,11,1,13
TIJ FRONTERA,2021-09-19,0,17,9,0,10
TIJ FRONTERA,2021-09-20,3,31,13,2,18
TIJ FRONTERA,2021-09-21,2,29,23,5,21
TIJ FRONTERA,2021-09-22,0,29,9,2,14
TIJ FRONTERA,2021-09-23,4,20,18,4,18
TIJ FRONTERA,2021-09-24,2,27,10,1,14
TIJ FRONTERA,2021-09-25,2,16,9,0,10
TIJ FRONTERA,2021-09-26,1,16,16,0,13
TIJ FRONTERA,2021-09-27,2,30,18,1,17
TIJ FRONTERA,2021-09-28,5,27,21,1,16
TIJ FRONTERA,2021-09-29,2,22,13,0,13
TIJ FRONTERA,2021-09-30,4,17,19,1,15
TIJ FRONTERA,2021-10-01,3,22,18,0,14
TIJ FRONTERA,2021-10-02,4,24,17,1,16
TIJ FRONTERA,2021-10-03,1,24,10,2,14
TIJ FRONTERA,2021-10-04,0,13,10,5,11
TIJ FRONTERA,2021-10-05,2,12,9,2,8
TIJ FRONTERA,2021-10-06,0,25,15,3,14
TIJ FRONTERA,2021-10-07,3,29,20,3,18
TIJ FRONTERA,2021-10-08,2,24,22,5,18
TIJ FRONTERA,2021-10-09,2,25,24,0,18
TIJ FRONTERA,2021-10-10,5,32,25,1,23
TIJ FRONTERA,2021-10-11,6,33,34,2,22
TIJ FRONTERA,2021-10-12,3,37,31,3,22
TIJ FRONTERA,2021-10-13,2,33,21,2,17
TIJ FRONTERA,2021-10-14,2,29,15,0,12
TIJ FRONTERA,2021-10-15,3,26,18,2,16
TIJ FRONTERA,2021-10-16,3,23,21,2,15
TIJ FRONTERA,2021-10-17,0,18,7,2,11
TIJ FRONTERA,2021-10-18,2,9,22,1,11
TIJ FRONTERA,2021-10-19,1,12,11,0,8
TIJ FRONTERA,2021-10-20,0,16,6,2,8
TIJ FRONTERA,2021-10-21,4,11,7,2,8
TIJ FRONTERA,2021-10-22,2,11,4,0,6
TIJ FRONTERA,2021-10-23,3,16,3,1,9
TIJ FRONTERA,2021-10-24,1,5,4,1,5
TIJ FRONTERA,2021-10-25,2,4,2,0,3
TIJ FRONTERA,2021-10-26,0,18,5,0,8
TIJ FRONTERA,2021-10-27,0,12,2,1,6
TIJ FRONTERA,2021-10-28,1,19,4,0,9
TIJ FRONTERA,2021-10-29,5,24,7,1,12
TIJ FRONTERA,2021-10-30,4,18,15,2,14
TIJ FRONTERA,2021-10-31,0,24,8,0,14
TIJ FRONTERA,2021-11-01,2,18,4,2,9
TIJ FRONTERA,2021-11-02,5,11,5,0,8
TIJ FRONTERA,2021-11-03,1,14,5,1,7
TIJ FRONTERA,2021-11-04,1,12,12,1,9
TIJ FRONTERA,2021-11-05,2,15,7,2,9
TIJ FRONTERA,2021-11-06,1,15,12,0,11
TIJ FRONTERA,2021-11-07,0,19,1,0,9
TIJ FRONTERA,2021-11-08,0,7,7,0,6
TIJ FRONTERA,2021-11-09,2,15,6,0,8
TIJ FRONTERA,2021-11-10,3,16,5,0,9
TIJ FRONTERA,2021-11-11,1,11,12,1,NA
TIJ FRONTERA,2021-11-12,1,17,7,0,9
TIJ FRONTERA,2021-11-13,0,6,5,1,5
TIJ FRONTERA,2021-11-14,2,14,4,1,10
TIJ FRONTERA,2021-11-15,0,16,4,1,10
TIJ FRONTERA,2021-11-16,1,21,6,0,10
TIJ FRONTERA,2021-11-17,1,28,10,0,13
TIJ FRONTERA,2021-11-18,1,18,3,0,8
TIJ FRONTERA,2021-11-19,3,6,2,0,4
TIJ FRONTERA,2021-11-20,1,12,2,1,6
TIJ FRONTERA,2021-11-21,3,11,5,0,7
TIJ FRONTERA,2021-11-22,2,8,8,1,7
TIJ FRONTERA,2021-11-23,2,15,6,1,8
TIJ FRONTERA,2021-11-24,0,18,4,0,8
TIJ FRONTERA,2021-11-25,1,14,3,2,7
TIJ FRONTERA,2021-11-26,0,15,2,1,NA
TIJ FRONTERA,2021-11-27,3,13,7,1,8
TIJ FRONTERA,2021-11-28,1,5,2,1,4
TIJ FRONTERA,2021-11-29,1,12,3,0,6
TIJ FRONTERA,2021-11-30,1,14,5,0,8
TIJ FRONTERA,2021-12-01,3,22,4,2,NA
TIJ FRONTERA,2021-12-02,1,15,11,0,10
TIJ FRONTERA,2021-12-03,1,15,8,0,NA
TIJ FRONTERA,2021-12-04,5,9,10,0,9
TIJ FRONTERA,2021-12-05,0,6,5,1,6
TIJ FRONTERA,2021-12-06,1,10,1,1,NA
TIJ FRONTERA,2021-12-07,1,8,5,0,5
TIJ FRONTERA,2021-12-08,3,15,4,0,8
TIJ FRONTERA,2021-12-09,0,10,2,0,5
TIJ FRONTERA,2021-12-10,3,7,1,0,4
TIJ FRONTERA,2021-12-11,1,12,3,0,6
TIJ FRONTERA,2021-12-12,1,11,2,0,7
TIJ FRONTERA,2021-12-13,1,16,4,0,8
TIJ FRONTERA,2021-12-14,0,6,2,1,4
TIJ FRONTERA,2021-12-15,8,27,10,1,14
TIJ FRONTERA,2021-12-16,2,28,7,2,NA
TIJ FRONTERA,2021-12-17,1,35,8,7,14
TIJ FRONTERA,2021-12-18,2,31,17,2,15
TIJ FRONTERA,2021-12-19,3,16,10,1,10
TIJ FRONTERA,2021-12-20,2,26,7,4,13
TIJ FRONTERA,2021-12-21,2,27,12,5,NA
TIJ FRONTERA,2021-12-22,0,25,13,4,14
TIJ FRONTERA,2021-12-23,0,34,13,2,15
TIJ FRONTERA,2021-12-24,2,32,14,3,17
TIJ FRONTERA,2021-12-25,1,14,9,1,11
TIJ FRONTERA,2021-12-26,2,19,13,2,13
TIJ FRONTERA,2021-12-27,3,34,12,1,15
TIJ FRONTERA,2021-12-28,1,18,9,1,9
TIJ FRONTERA,2021-12-29,0,24,15,2,12
TIJ FRONTERA,2021-12-30,3,29,20,2,16
TIJ FRONTERA,2021-12-31,1,31,6,1,15
TIJ FRONTERA,2022-01-01,1,31,5,0,24
TIJ FRONTERA,2022-01-02,0,25,15,3,16
TIJ FRONTERA,2022-01-03,1,38,17,2,23
TIJ FRONTERA,2022-01-04,3,44,17,3,NA
TIJ FRONTERA,2022-01-05,1,29,20,2,17
TIJ FRONTERA,2022-01-06,4,30,13,1,16
TIJ FRONTERA,2022-01-07,3,25,16,3,16
TIJ FRONTERA,2022-01-08,0,35,13,3,17
TIJ FRONTERA,2022-01-09,1,23,10,1,14
TIJ FRONTERA,2022-01-10,3,23,14,6,NA
TIJ FRONTERA,2022-01-11,2,24,26,5,18
TIJ FRONTERA,2022-01-12,6,26,25,0,23
TIJ FRONTERA,2022-01-13,2,26,18,1,16
TIJ FRONTERA,2022-01-14,6,28,18,2,21
TIJ FRONTERA,2022-01-15,3,29,21,0,19
TIJ FRONTERA,2022-01-16,3,33,21,1,NA
TIJ FRONTERA,2022-01-17,6,45,29,1,28
TIJ FRONTERA,2022-01-18,5,51,22,2,24
TIJ FRONTERA,2022-01-19,5,47,36,1,30
TIJ FRONTERA,2022-01-20,4,53,33,0,25
TIJ FRONTERA,2022-01-21,3,44,18,1,23
TIJ FRONTERA,2022-01-22,1,36,26,0,21
TIJ FRONTERA,2022-01-23,1,17,6,0,9
TIJ FRONTERA,2022-01-24,1,20,17,2,14
TIJ FRONTERA,2022-01-25,1,19,11,2,10
TIJ FRONTERA,2022-01-26,3,23,12,2,13
TIJ FRONTERA,2022-01-27,1,29,17,2,15
TIJ FRONTERA,2022-01-28,2,26,6,2,12
TIJ FRONTERA,2022-01-29,1,20,3,2,9
TIJ FRONTERA,2022-01-30,4,15,4,1,10
TIJ FRONTERA,2022-01-31,1,9,8,4,9
TIJ FRONTERA,2022-02-01,1,14,5,3,10
TIJ FRONTERA,2022-02-02,0,12,8,6,10
TIJ FRONTERA,2022-02-03,0,17,7,7,12
TIJ FRONTERA,2022-02-04,1,15,7,2,10
TIJ FRONTERA,2022-02-05,0,13,5,0,7
TIJ FRONTERA,2022-02-06,2,5,3,1,5
TIJ FRONTERA,2022-02-07,4,10,4,3,11
TIJ FRONTERA,2022-02-08,1,14,4,2,8
TIJ FRONTERA,2022-02-09,0,12,3,1,6
TIJ FRONTERA,2022-02-10,2,16,3,0,8
TIJ FRONTERA,2022-02-11,1,16,2,0,7
TIJ FRONTERA,2022-02-12,2,15,4,0,7
TIJ FRONTERA,2022-02-13,0,9,3,2,6
TIJ FRONTERA,2022-02-14,1,16,0,3,8
TIJ FRONTERA,2022-02-15,2,9,1,5,7
TIJ FRONTERA,2022-02-16,2,15,7,2,10
TIJ FRONTERA,2022-02-17,3,17,2,5,10
TIJ FRONTERA,2022-02-18,3,16,5,2,10
TIJ FRONTERA,2022-02-19,1,22,8,6,13
TIJ FRONTERA,2022-02-20,0,20,5,0,11
TIJ FRONTERA,2022-02-21,1,17,11,4,12
TIJ FRONTERA,2022-02-22,0,9,3,4,6
TIJ FRONTERA,2022-02-23,2,23,5,1,NA
TIJ FRONTERA,2022-02-24,2,21,3,0,10
TIJ FRONTERA,2022-02-25,0,6,7,2,6
TIJ FRONTERA,2022-02-26,1,20,4,4,11
TIJ FRONTERA,2022-02-27,0,16,8,1,11
TIJ FRONTERA,2022-02-28,3,18,13,2,13
TIJ FRONTERA,2022-03-01,2,23,5,1,13
TIJ FRONTERA,2022-03-02,2,15,12,2,12
TIJ FRONTERA,2022-03-03,0,10,9,5,9
TIJ FRONTERA,2022-03-04,1,13,4,4,8
TIJ FRONTERA,2022-03-05,0,20,4,0,9
TIJ FRONTERA,2022-03-06,0,8,4,1,6
TIJ FRONTERA,2022-03-07,0,15,1,1,7
TIJ FRONTERA,2022-03-08,0,10,1,2,6
TIJ FRONTERA,2022-03-09,5,9,3,1,8
TIJ FRONTERA,2022-03-10,3,7,3,2,6
TIJ FRONTERA,2022-03-11,0,9,9,1,8
TIJ FRONTERA,2022-03-12,2,27,13,2,17
TIJ FRONTERA,2022-03-13,0,16,5,0,11
TIJ FRONTERA,2022-03-14,2,15,3,5,10
TIJ FRONTERA,2022-03-15,0,12,1,1,6
TIJ FRONTERA,2022-03-16,3,18,5,2,10
TIJ FRONTERA,2022-03-17,0,20,13,1,13
TIJ FRONTERA,2022-03-18,3,24,6,2,14
TIJ FRONTERA,2022-03-19,0,16,5,1,9
TIJ FRONTERA,2022-03-20,1,9,6,1,9
TIJ FRONTERA,2022-03-21,2,15,6,4,13
TIJ FRONTERA,2022-03-22,0,18,5,3,10
TIJ FRONTERA,2022-03-23,3,16,12,1,11
TIJ FRONTERA,2022-03-24,0,29,6,1,NA
TIJ FRONTERA,2022-03-25,3,14,6,2,8
TIJ FRONTERA,2022-03-26,1,20,7,1,11
TIJ FRONTERA,2022-03-27,2,22,7,2,14
TIJ FRONTERA,2022-03-28,3,13,14,1,15
TIJ FRONTERA,2022-03-29,0,12,18,1,NA
TIJ FRONTERA,2022-03-30,3,26,9,2,15
TIJ FRONTERA,2022-03-31,0,32,25,0,19
TIJ PLAYAS,2021-08-16,1,6,1,0,6
TIJ PLAYAS,2021-08-17,1,8,0,2,7
TIJ PLAYAS,2021-08-18,0,5,2,1,5
TIJ PLAYAS,2021-08-19,0,8,0,1,6
TIJ PLAYAS,2021-08-20,0,3,3,2,5
TIJ PLAYAS,2021-08-21,0,3,4,0,4
TIJ PLAYAS,2021-08-22,1,4,4,0,7
TIJ PLAYAS,2021-08-23,2,4,0,0,4
TIJ PLAYAS,2021-08-24,1,4,2,0,5
TIJ PLAYAS,2021-08-25,2,8,1,1,7
TIJ PLAYAS,2021-08-26,2,6,2,0,7
TIJ PLAYAS,2021-08-27,0,12,2,0,8
TIJ PLAYAS,2021-08-28,0,3,2,0,3
TIJ PLAYAS,2021-08-29,2,11,3,0,11
TIJ PLAYAS,2021-08-30,2,10,2,1,9
TIJ PLAYAS,2021-08-31,0,4,1,0,3
TIJ PLAYAS,2021-09-01,1,7,1,0,5
TIJ PLAYAS,2021-09-02,0,6,1,3,5
TIJ PLAYAS,2021-09-03,1,4,3,2,5
TIJ PLAYAS,2021-09-04,1,9,7,1,9
TIJ PLAYAS,2021-09-05,2,4,3,1,7
TIJ PLAYAS,2021-09-06,0,3,5,1,5
TIJ PLAYAS,2021-09-07,0,7,4,1,7
TIJ PLAYAS,2021-09-08,2,11,5,0,10
TIJ PLAYAS,2021-09-09,0,6,4,1,5
TIJ PLAYAS,2021-09-10,2,8,2,0,6
TIJ PLAYAS,2021-09-11,0,6,0,1,4
TIJ PLAYAS,2021-09-12,1,6,1,2,8
TIJ PLAYAS,2021-09-13,0,6,2,2,7
TIJ PLAYAS,2021-09-14,0,11,4,1,8
TIJ PLAYAS,2021-09-15,0,3,1,0,2
TIJ PLAYAS,2021-09-16,0,16,8,2,18
TIJ PLAYAS,2021-09-17,1,3,4,1,5
TIJ PLAYAS,2021-09-18,0,8,2,1,6
TIJ PLAYAS,2021-09-19,0,6,3,0,5
TIJ PLAYAS,2021-09-20,1,2,6,1,5
TIJ PLAYAS,2021-09-21,0,8,3,3,9
TIJ PLAYAS,2021-09-22,1,4,2,0,4
TIJ PLAYAS,2021-09-23,2,6,0,0,4
TIJ PLAYAS,2021-09-24,1,3,0,1,3
TIJ PLAYAS,2021-09-25,0,2,1,0,2
TIJ PLAYAS,2021-09-26,1,1,4,0,4
TIJ PLAYAS,2021-09-27,0,7,1,2,6
TIJ PLAYAS,2021-09-28,0,1,0,2,2
TIJ PLAYAS,2021-09-29,0,4,2,2,4
TIJ PLAYAS,2021-09-30,0,3,2,0,3
TIJ PLAYAS,2021-10-01,0,4,3,0,4
TIJ PLAYAS,2021-10-02,1,2,2,2,4
TIJ PLAYAS,2021-10-03,0,2,1,0,2
TIJ PLAYAS,2021-10-04,2,7,1,0,6
TIJ PLAYAS,2021-10-05,1,6,3,2,6
TIJ PLAYAS,2021-10-06,1,6,1,1,5
TIJ PLAYAS,2021-10-07,0,5,2,2,5
TIJ PLAYAS,2021-10-08,0,9,4,3,8
TIJ PLAYAS,2021-10-09,1,10,2,1,7
TIJ PLAYAS,2021-10-10,0,4,2,1,4
TIJ PLAYAS,2021-10-11,1,4,2,2,5
TIJ PLAYAS,2021-10-12,0,10,2,0,7
TIJ PLAYAS,2021-10-13,0,1,4,0,3
TIJ PLAYAS,2021-10-14,0,9,3,0,7
TIJ PLAYAS,2021-10-15,0,6,5,0,6
TIJ PLAYAS,2021-10-16,1,14,1,1,8
TIJ PLAYAS,2021-10-17,1,5,1,1,5
TIJ PLAYAS,2021-10-18,2,3,3,2,5
TIJ PLAYAS,2021-10-19,2,3,3,0,4
TIJ PLAYAS,2021-10-20,1,8,0,2,6
TIJ PLAYAS,2021-10-21,1,4,0,1,3
TIJ PLAYAS,2021-10-22,0,3,1,1,3
TIJ PLAYAS,2021-10-23,1,5,4,0,5
TIJ PLAYAS,2021-10-24,0,2,1,0,2
TIJ PLAYAS,2021-10-25,1,4,2,1,5
TIJ PLAYAS,2021-10-26,2,7,1,1,6
TIJ PLAYAS,2021-10-27,0,6,1,1,4
TIJ PLAYAS,2021-10-28,0,4,0,3,4
TIJ PLAYAS,2021-10-29,1,5,0,2,4
TIJ PLAYAS,2021-10-30,1,11,1,1,8
TIJ PLAYAS,2021-10-31,1,7,2,0,6
TIJ PLAYAS,2021-11-01,1,5,2,2,6
TIJ PLAYAS,2021-11-02,0,6,4,1,6
TIJ PLAYAS,2021-11-03,0,7,5,0,5
TIJ PLAYAS,2021-11-04,2,6,1,3,6
TIJ PLAYAS,2021-11-05,1,8,1,0,5
TIJ PLAYAS,2021-11-06,1,6,3,0,5
TIJ PLAYAS,2021-11-07,1,5,1,1,4
TIJ PLAYAS,2021-11-08,2,6,5,0,7
TIJ PLAYAS,2021-11-09,2,11,2,1,8
TIJ PLAYAS,2021-11-10,0,7,1,0,4
TIJ PLAYAS,2021-11-11,2,8,1,0,NA
TIJ PLAYAS,2021-11-12,2,8,1,0,6
TIJ PLAYAS,2021-11-13,0,3,3,1,4
TIJ PLAYAS,2021-11-14,0,1,1,1,2
TIJ PLAYAS,2021-11-15,0,1,0,1,1
TIJ PLAYAS,2021-11-16,0,3,1,0,2
TIJ PLAYAS,2021-11-17,0,6,1,1,4
TIJ PLAYAS,2021-11-18,1,6,0,0,4
TIJ PLAYAS,2021-11-19,1,5,0,0,3
TIJ PLAYAS,2021-11-20,1,4,6,1,7
TIJ PLAYAS,2021-11-21,1,2,1,0,2
TIJ PLAYAS,2021-11-22,1,7,1,0,5
TIJ PLAYAS,2021-11-23,1,4,5,0,6
TIJ PLAYAS,2021-11-24,1,9,3,0,7
TIJ PLAYAS,2021-11-25,1,2,2,0,2
TIJ PLAYAS,2021-11-26,1,10,2,0,NA
TIJ PLAYAS,2021-11-27,1,10,5,0,8
TIJ PLAYAS,2021-11-28,1,3,3,1,5
TIJ PLAYAS,2021-11-29,0,1,1,1,1
TIJ PLAYAS,2021-11-30,0,4,0,0,2
TIJ PLAYAS,2021-12-01,2,10,4,0,NA
TIJ PLAYAS,2021-12-02,1,5,4,0,6
TIJ PLAYAS,2021-12-03,2,10,0,1,NA
TIJ PLAYAS,2021-12-04,0,5,1,0,3
TIJ PLAYAS,2021-12-05,0,5,4,0,5
TIJ PLAYAS,2021-12-06,1,5,1,0,NA
TIJ PLAYAS,2021-12-07,2,4,0,1,4
TIJ PLAYAS,2021-12-08,2,6,2,0,5
TIJ PLAYAS,2021-12-09,0,2,2,0,2
TIJ PLAYAS,2021-12-10,0,3,1,0,2
TIJ PLAYAS,2021-12-11,0,4,1,0,2
TIJ PLAYAS,2021-12-12,1,3,0,0,2
TIJ PLAYAS,2021-12-13,0,5,2,0,3
TIJ PLAYAS,2021-12-14,1,6,1,0,4
TIJ PLAYAS,2021-12-15,2,4,5,0,5
TIJ PLAYAS,2021-12-16,1,4,5,1,NA
TIJ PLAYAS,2021-12-17,0,7,2,0,4
TIJ PLAYAS,2021-12-18,0,12,3,1,7
TIJ PLAYAS,2021-12-19,0,5,1,0,4
TIJ PLAYAS,2021-12-20,0,9,10,1,10
TIJ PLAYAS,2021-12-21,1,16,3,0,NA
TIJ PLAYAS,2021-12-22,0,12,4,1,7
TIJ PLAYAS,2021-12-23,1,13,3,0,8
TIJ PLAYAS,2021-12-24,2,10,7,0,9
TIJ PLAYAS,2021-12-25,0,4,3,0,8
TIJ PLAYAS,2021-12-26,0,5,5,0,7
TIJ PLAYAS,2021-12-27,3,3,5,0,6
TIJ PLAYAS,2021-12-28,0,6,0,0,3
TIJ PLAYAS,2021-12-29,3,5,1,1,6
TIJ PLAYAS,2021-12-30,2,1,3,1,3
TIJ PLAYAS,2021-12-31,0,9,2,1,7
TIJ PLAYAS,2022-01-01,3,5,1,0,14
TIJ PLAYAS,2022-01-02,1,8,5,1,11
TIJ PLAYAS,2022-01-03,0,5,2,1,4
TIJ PLAYAS,2022-01-04,2,8,1,0,NA
TIJ PLAYAS,2022-01-05,0,7,0,0,4
TIJ PLAYAS,2022-01-06,0,9,2,2,7
TIJ PLAYAS,2022-01-07,2,3,4,1,5
TIJ PLAYAS,2022-01-08,3,9,3,0,8
TIJ PLAYAS,2022-01-09,1,10,6,0,9
TIJ PLAYAS,2022-01-10,1,12,7,1,NA
TIJ PLAYAS,2022-01-11,2,14,6,0,10
TIJ PLAYAS,2022-01-12,1,20,12,0,16
TIJ PLAYAS,2022-01-13,1,15,13,0,13
TIJ PLAYAS,2022-01-14,2,10,14,0,15
TIJ PLAYAS,2022-01-15,1,9,13,0,12
TIJ PLAYAS,2022-01-16,1,4,7,0,NA
TIJ PLAYAS,2022-01-17,0,7,7,0,8
TIJ PLAYAS,2022-01-18,0,8,6,1,8
TIJ PLAYAS,2022-01-19,1,9,5,1,9
TIJ PLAYAS,2022-01-20,1,10,6,0,9
TIJ PLAYAS,2022-01-21,1,6,4,3,8
TIJ PLAYAS,2022-01-22,2,8,2,1,7
TIJ PLAYAS,2022-01-23,1,2,0,0,2
TIJ PLAYAS,2022-01-24,1,15,4,2,11
TIJ PLAYAS,2022-01-25,0,13,5,0,11
TIJ PLAYAS,2022-01-26,2,7,2,2,7
TIJ PLAYAS,2022-01-27,0,9,1,1,6
TIJ PLAYAS,2022-01-28,0,6,7,0,6
TIJ PLAYAS,2022-01-29,1,13,3,0,9
TIJ PLAYAS,2022-01-30,0,16,6,0,12
TIJ PLAYAS,2022-01-31,1,12,6,0,10
TIJ PLAYAS,2022-02-01,0,5,3,1,5
TIJ PLAYAS,2022-02-02,0,12,1,0,7
TIJ PLAYAS,2022-02-03,0,7,3,0,5
TIJ PLAYAS,2022-02-04,2,6,5,1,7
TIJ PLAYAS,2022-02-05,1,5,4,0,5
TIJ PLAYAS,2022-02-06,1,1,4,0,4
TIJ PLAYAS,2022-02-07,2,9,11,1,14
TIJ PLAYAS,2022-02-08,1,10,5,1,8
TIJ PLAYAS,2022-02-09,1,7,4,0,6
TIJ PLAYAS,2022-02-10,0,9,6,0,9
TIJ PLAYAS,2022-02-11,1,7,7,0,7
TIJ PLAYAS,2022-02-12,0,15,8,4,13
TIJ PLAYAS,2022-02-13,1,6,8,2,9
TIJ PLAYAS,2022-02-14,1,10,6,0,9
TIJ PLAYAS,2022-02-15,0,8,3,2,6
TIJ PLAYAS,2022-02-16,1,8,2,1,6
TIJ PLAYAS,2022-02-17,0,5,1,1,3
TIJ PLAYAS,2022-02-18,0,9,4,0,6
TIJ PLAYAS,2022-02-19,1,8,3,0,6
TIJ PLAYAS,2022-02-20,0,11,3,0,7
TIJ PLAYAS,2022-02-21,1,9,8,0,9
TIJ PLAYAS,2022-02-22,0,12,3,1,8
TIJ PLAYAS,2022-02-23,1,9,5,0,NA
TIJ PLAYAS,2022-02-24,1,10,5,0,8
TIJ PLAYAS,2022-02-25,1,7,3,0,6
TIJ PLAYAS,2022-02-26,0,12,7,0,10
TIJ PLAYAS,2022-02-27,0,8,2,0,5
TIJ PLAYAS,2022-02-28,0,3,3,0,3
TIJ PLAYAS,2022-03-01,0,10,4,1,7
TIJ PLAYAS,2022-03-02,3,10,8,0,10
TIJ PLAYAS,2022-03-03,0,13,5,0,9
TIJ PLAYAS,2022-03-04,1,9,0,2,5
TIJ PLAYAS,2022-03-05,1,6,5,1,6
TIJ PLAYAS,2022-03-06,0,3,8,0,6
TIJ PLAYAS,2022-03-07,0,4,2,3,4
TIJ PLAYAS,2022-03-08,1,5,0,1,4
TIJ PLAYAS,2022-03-09,2,6,0,1,4
TIJ PLAYAS,2022-03-10,2,7,0,0,5
TIJ PLAYAS,2022-03-11,0,4,3,0,3
TIJ PLAYAS,2022-03-12,2,6,4,0,6
TIJ PLAYAS,2022-03-13,0,3,1,0,2
TIJ PLAYAS,2022-03-14,0,5,2,0,4
TIJ PLAYAS,2022-03-15,0,8,7,0,8
TIJ PLAYAS,2022-03-16,0,3,3,0,3
TIJ PLAYAS,2022-03-17,2,6,3,1,6
TIJ PLAYAS,2022-03-18,0,4,3,0,4
TIJ PLAYAS,2022-03-19,3,7,0,0,5
TIJ PLAYAS,2022-03-20,1,5,1,0,4
TIJ PLAYAS,2022-03-21,0,7,4,1,8
TIJ PLAYAS,2022-03-22,0,5,4,1,4
TIJ PLAYAS,2022-03-23,0,5,3,0,4
TIJ PLAYAS,2022-03-24,0,12,5,0,NA
TIJ PLAYAS,2022-03-25,0,5,9,0,6
TIJ PLAYAS,2022-03-26,1,6,5,0,5
TIJ PLAYAS,2022-03-27,0,8,4,0,6
TIJ PLAYAS,2022-03-28,0,7,3,0,5
TIJ PLAYAS,2022-03-29,2,9,2,0,NA
TIJ PLAYAS,2022-03-30,3,14,3,0,9
TIJ PLAYAS,2022-03-31,0,5,3,1,5
TIJ RIO,2021-08-16,1,13,4,1,9
TIJ RIO,2021-08-17,0,15,4,1,11
TIJ RIO,2021-08-18,1,19,7,1,14
TIJ RIO,2021-08-19,0,8,5,2,8
TIJ RIO,2021-08-20,3,7,1,2,7
TIJ RIO,2021-08-21,1,6,1,2,6
TIJ RIO,2021-08-22,1,7,3,0,7
TIJ RIO,2021-08-23,0,10,4,1,8
TIJ RIO,2021-08-24,0,8,4,0,6
TIJ RIO,2021-08-25,1,10,10,1,10
TIJ RIO,2021-08-26,1,10,2,3,8
TIJ RIO,2021-08-27,1,17,2,2,11
TIJ RIO,2021-08-28,1,31,11,1,19
TIJ RIO,2021-08-29,0,25,12,0,20
TIJ RIO,2021-08-30,0,20,8,0,11
TIJ RIO,2021-08-31,3,17,4,2,12
TIJ RIO,2021-09-01,1,16,6,3,11
TIJ RIO,2021-09-02,1,8,2,3,6
TIJ RIO,2021-09-03,3,23,9,2,16
TIJ RIO,2021-09-04,3,35,12,6,23
TIJ RIO,2021-09-05,2,31,14,0,23
TIJ RIO,2021-09-06,1,35,11,3,20
TIJ RIO,2021-09-07,1,34,10,2,19
TIJ RIO,2021-09-08,4,22,12,0,16
TIJ RIO,2021-09-09,2,27,18,1,21
TIJ RIO,2021-09-10,0,32,15,1,21
TIJ RIO,2021-09-11,2,39,20,1,25
TIJ RIO,2021-09-12,1,37,27,1,32
TIJ RIO,2021-09-13,1,29,21,3,24
TIJ RIO,2021-09-14,2,24,22,1,16
TIJ RIO,2021-09-15,1,25,18,2,19
TIJ RIO,2021-09-16,12,54,36,0,46
TIJ RIO,2021-09-17,1,23,17,2,18
TIJ RIO,2021-09-18,1,29,10,2,17
TIJ RIO,2021-09-19,1,19,15,0,22
TIJ RIO,2021-09-20,1,31,14,0,22
TIJ RIO,2021-09-21,2,19,14,1,17
TIJ RIO,2021-09-22,1,43,15,3,28
TIJ RIO,2021-09-23,6,54,32,1,35
TIJ RIO,2021-09-24,5,49,34,2,38
TIJ RIO,2021-09-25,2,33,19,0,22
TIJ RIO,2021-09-26,1,27,16,0,22
TIJ RIO,2021-09-27,2,34,21,2,23
TIJ RIO,2021-09-28,4,26,16,3,18
TIJ RIO,2021-09-29,1,21,9,1,12
TIJ RIO,2021-09-30,2,24,13,1,16
TIJ RIO,2021-10-01,4,26,10,1,17
TIJ RIO,2021-10-02,2,31,13,1,17
TIJ RIO,2021-10-03,2,19,8,1,12
TIJ RIO,2021-10-04,1,33,16,4,22
TIJ RIO,2021-10-05,2,20,9,2,14
TIJ RIO,2021-10-06,3,43,18,2,25
TIJ RIO,2021-10-07,2,34,22,3,23
TIJ RIO,2021-10-08,3,33,13,0,19
TIJ RIO,2021-10-09,1,29,14,2,18
